2.251354882812500000e+04,-1.410543799400329590e+00,9.464173316955566406e-01,2.443438873291015625e+02,8.187069702148437500e+02,2.000000000000000000e+00,0.000000000000000000e+00
5.448378125000000000e+04,2.547858238220214844e+00,-2.831886529922485352e+00,5.619479980468750000e+02,8.552656555175781250e+01,2.000000000000000000e+00,0.000000000000000000e+00
5.565511718750000000e+04,-1.654232859611511230e+00,1.526784896850585938e+00,8.868523559570312500e+02,1.151500488281250000e+03,2.000000000000000000e+00,0.000000000000000000e+00
7.250066406250000000e+03,1.472716331481933594e+00,-1.139683723449707031e+00,2.807927856445312500e+02,9.678830566406250000e+02,2.000000000000000000e+00,0.000000000000000000e+00
2.256818750000000000e+04,-2.713603734970092773e+00,1.859736442565917969e+00,1.539316253662109375e+02,1.125859985351562500e+03,2.000000000000000000e+00,0.000000000000000000e+00
1.833300781250000000e+04,-2.880047082901000977e+00,3.089668750762939453e-01,3.916234436035156250e+02,1.168495849609375000e+03,2.000000000000000000e+00,0.000000000000000000e+00
5.278570312500000000e+04,-2.234109878540039062e+00,6.842768192291259766e-01,9.258601684570312500e+02,9.163983764648437500e+02,2.000000000000000000e+00,0.000000000000000000e+00
1.974585156250000000e+04,-2.954242706298828125e+00,-2.314341068267822266e+00,6.040413818359375000e+02,7.591491699218750000e+02,2.000000000000000000e+00,0.000000000000000000e+00
2.016172070312500000e+04,1.472834587097167969e+00,2.332074642181396484e-01,5.373505859375000000e+02,8.952566528320312500e+02,2.000000000000000000e+00,0.000000000000000000e+00
2.860464843750000000e+04,1.139744758605957031e+00,1.800662040710449219e+00,2.909539184570312500e+02,4.395677185058593750e+02,2.000000000000000000e+00,0.000000000000000000e+00
4.762562109375000000e+04,1.814670085906982422e+00,-1.774430274963378906e-01,1.194313964843750000e+03,5.318668212890625000e+02,2.000000000000000000e+00,0.000000000000000000e+00
7.291359863281250000e+02,3.011424064636230469e+00,-1.369615793228149414e+00,2.991417541503906250e+02,7.935233154296875000e+02,3.000000000000000000e+00,4.000000000000000000e+00
1.868195507812500000e+04,-2.321005344390869141e+00,-2.314328670501708984e+00,4.714883728027343750e+02,1.158455932617187500e+03,2.000000000000000000e+00,0.000000000000000000e+00
3.872946875000000000e+04,2.436723709106445312e+00,2.819385528564453125e-01,4.575679931640625000e+02,4.051176452636718750e+02,2.000000000000000000e+00,0.000000000000000000e+00
1.617898046875000000e+04,-1.360051274299621582e+00,-2.190969467163085938e+00,1.581328430175781250e+02,1.514978942871093750e+02,2.000000000000000000e+00,0.000000000000000000e+00
2.585083984375000000e+04,1.184884071350097656e+00,1.557184696197509766e+00,4.145116271972656250e+02,8.339115600585937500e+02,2.000000000000000000e+00,0.000000000000000000e+00
3.183975976562500000e+04,2.107977867126464844e+00,7.165849208831787109e-01,5.018722229003906250e+02,6.234213867187500000e+02,2.000000000000000000e+00,0.000000000000000000e+00
2.575059375000000000e+04,-2.099857330322265625e-01,-3.069997072219848633e+00,1.154987548828125000e+03,6.952272949218750000e+02,2.000000000000000000e+00,0.000000000000000000e+00
5.737800000000000000e+04,1.253500938415527344e+00,-2.697880744934082031e+00,3.129224243164062500e+02,5.117044067382812500e+02,2.000000000000000000e+00,0.000000000000000000e+00
5.866426953125000000e+04,1.907809734344482422e+00,-1.885753989219665527e+00,5.367781982421875000e+02,1.154374847412109375e+02,2.000000000000000000e+00,0.000000000000000000e+00
5.160933593750000000e+03,-1.627898216247558594e-02,-2.744856357574462891e+00,3.366242675781250000e+02,8.362014160156250000e+02,3.000000000000000000e+00,0.000000000000000000e+00
4.482827734375000000e+04,1.128081798553466797e+00,-2.285075902938842773e+00,1.109090820312500000e+03,3.932614746093750000e+02,2.000000000000000000e+00,0.000000000000000000e+00
4.160867187500000000e+03,-2.386614799499511719e+00,2.763393878936767578e+00,6.627723999023437500e+02,4.291228942871093750e+02,2.000000000000000000e+00,0.000000000000000000e+00
5.849008593750000000e+04,3.135871887207031250e-01,-1.778199672698974609e-01,6.288203125000000000e+02,9.653872070312500000e+02,2.000000000000000000e+00,0.000000000000000000e+00
1.126073242187500000e+04,1.703739166259765625e+00,-3.524162769317626953e-01,8.145228271484375000e+02,1.035867065429687500e+03,2.000000000000000000e+00,0.000000000000000000e+00
4.376689062500000000e+04,3.096419334411621094e+00,1.670772075653076172e+00,7.152106933593750000e+02,8.080859375000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00
3.412070312500000000e+04,1.288053035736083984e+00,7.882680892944335938e-01,8.180297851562500000e+02,4.547417907714843750e+02,2.000000000000000000e+00,0.000000000000000000e+00
3.194462695312500000e+04,-1.020416021347045898e+00,-4.199082851409912109e-01,8.902338256835937500e+02,2.228203277587890625e+02,2.000000000000000000e+00,0.000000000000000000e+00
1.969241796875000000e+04,-6.803438663482666016e-01,1.923828601837158203e+00,8.789806518554687500e+02,9.467460327148437500e+02,2.000000000000000000e+00,0.000000000000000000e+00
8.724831054687500000e+03,-1.221812486648559570e+00,5.730957984924316406e-01,4.691141967773437500e+02,9.855713500976562500e+02,2.000000000000000000e+00,0.000000000000000000e+00
5.664075000000000000e+04,-9.640743732452392578e-01,-1.760357379913330078e+00,7.532345581054687500e+02,1.014414611816406250e+03,2.000000000000000000e+00,0.000000000000000000e+00
