4.447609375000000000e+04,-1.108827829360961914e+00,-1.303992390632629395e+00,4.389421081542968750e+02,1.328516693115234375e+02,1.000000000000000000e+00,2.000000000000000000e+00
4.449471191406250000e+03,9.368472099304199219e-01,1.646751403808593750e+00,4.977717895507812500e+02,3.114581108093261719e+00,4.000000000000000000e+00,1.000000000000000000e+00
5.714491796875000000e+04,8.872075080871582031e-01,3.141302108764648438e+00,1.061078613281250000e+03,9.539133911132812500e+02,0.000000000000000000e+00,4.000000000000000000e+00
3.270599414062500000e+04,2.205047607421875000e+00,-1.838995575904846191e+00,2.208281707763671875e+02,8.864597778320312500e+02,0.000000000000000000e+00,4.000000000000000000e+00
4.735494921875000000e+04,-1.551352858543395996e+00,-1.211391448974609375e+00,4.609567871093750000e+02,1.173856567382812500e+03,0.000000000000000000e+00,4.000000000000000000e+00
4.576063476562500000e+03,-2.473581790924072266e+00,-5.451166629791259766e-01,1.030138916015625000e+03,2.548574981689453125e+02,4.000000000000000000e+00,1.000000000000000000e+00
1.142991796875000000e+04,-1.204089283943176270e+00,-2.940195798873901367e+00,6.698426513671875000e+02,8.252092285156250000e+02,4.000000000000000000e+00,0.000000000000000000e+00
1.484607714843750000e+04,2.910842895507812500e+00,4.842066764831542969e-02,5.971362304687500000e+02,6.836345825195312500e+02,3.000000000000000000e+00,4.000000000000000000e+00
5.850024609375000000e+04,2.388565540313720703e+00,1.064214229583740234e+00,2.794764404296875000e+02,3.379423828125000000e+02,1.000000000000000000e+00,3.000000000000000000e+00
8.391327148437500000e+03,1.817686080932617188e+00,-9.880855083465576172e-01,5.916602172851562500e+02,1.026863525390625000e+03,4.000000000000000000e+00,3.000000000000000000e+00
3.760975000000000000e+04,2.199387550354003906e-01,2.832448482513427734e+00,6.160249023437500000e+02,4.895573730468750000e+02,0.000000000000000000e+00,4.000000000000000000e+00
1.979597656250000000e+04,1.169865131378173828e+00,2.746021270751953125e+00,4.524604492187500000e+02,4.232496643066406250e+02,0.000000000000000000e+00,4.000000000000000000e+00
3.418286328125000000e+04,-1.375604152679443359e+00,-2.505926132202148438e+00,9.162376098632812500e+02,6.789709472656250000e+02,0.000000000000000000e+00,4.000000000000000000e+00
1.884900000000000000e+04,-8.657498359680175781e-01,-6.413943767547607422e-01,3.985509948730468750e+02,6.525635986328125000e+02,0.000000000000000000e+00,4.000000000000000000e+00
5.021260546875000000e+04,-1.419639587402343750e-02,2.762072563171386719e+00,7.718851318359375000e+02,4.309313659667968750e+02,0.000000000000000000e+00,2.000000000000000000e+00
1.356285742187500000e+04,9.752583503723144531e-02,-5.559103488922119141e-01,2.115269775390625000e+02,1.008837829589843750e+03,1.000000000000000000e+00,3.000000000000000000e+00
4.778708984375000000e+04,-2.857009649276733398e+00,-2.733422994613647461e+00,5.063143310546875000e+02,4.897001953125000000e+02,0.000000000000000000e+00,2.000000000000000000e+00
4.033021093750000000e+04,3.055281639099121094e-01,1.759664058685302734e+00,9.906091308593750000e+02,7.732287597656250000e+02,0.000000000000000000e+00,4.000000000000000000e+00
1.014986816406250000e+04,-2.356698513031005859e-01,-8.109354972839355469e-02,3.299155273437500000e+02,4.379791259765625000e+02,0.000000000000000000e+00,4.000000000000000000e+00
3.897625000000000000e+04,8.957619667053222656e-01,2.846606731414794922e+00,1.097299072265625000e+03,5.237891235351562500e+02,0.000000000000000000e+00,4.000000000000000000e+00
5.026315917968750000e+02,1.733642578125000000e+00,-2.852440118789672852e+00,7.378885498046875000e+02,6.526098022460937500e+02,4.000000000000000000e+00,3.000000000000000000e+00
2.233717773437500000e+04,1.050076961517333984e+00,-1.599485635757446289e+00,8.156206054687500000e+02,9.502494506835937500e+02,0.000000000000000000e+00,4.000000000000000000e+00
